ean,nom,prix,magasin,image,categorie,nutriscore
0002000002336,Yaourt de brebis vanille,3.34,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2336/1.400.jpg,Dairies,c
0002000002336,Yaourt de brebis vanille,3.44,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2336/1.400.jpg,Dairies,c
0002000002336,Yaourt de brebis vanille,2.33,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2336/1.400.jpg,Dairies,c
0002000002466,2 MINI BAGUETTES SANS GLUTEN,2.75,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2466/3.400.jpg,Plant based foods and beverages,c
0002000002466,2 MINI BAGUETTES SANS GLUTEN,3.07,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2466/3.400.jpg,Plant based foods and beverages,c
0002000002466,2 MINI BAGUETTES SANS GLUTEN,2.95,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2466/3.400.jpg,Plant based foods and beverages,c
0002000002473,Risotto aux crepes et riz carna,1.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2473/2.400.jpg,Épicerie,unknown
0002000002473,Risotto aux crepes et riz carna,1.43,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2473/2.400.jpg,Épicerie,unknown
0002000002473,Risotto aux crepes et riz carna,1.35,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2473/2.400.jpg,Épicerie,unknown
0002000002510,Chips poivre Alfredo,3.35,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2510/1.400.jpg,Plant based foods and beverages,d
0002000002510,Chips poivre Alfredo,3.45,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2510/1.400.jpg,Plant based foods and beverages,d
0002000002510,Chips poivre Alfredo,2.81,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2510/1.400.jpg,Plant based foods and beverages,d
0002000002527,Mincerettes de porc,2.63,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2527/2.400.jpg,Épicerie,unknown
0002000002527,Mincerettes de porc,2.56,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2527/2.400.jpg,Épicerie,unknown
0002000002527,Mincerettes de porc,2.72,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2527/2.400.jpg,Épicerie,unknown
0002000002688,Préparation bio de miel & gelée royale 8%,4.46,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2688/2.400.jpg,Épicerie,unknown
0002000002688,Préparation bio de miel & gelée royale 8%,4.31,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2688/2.400.jpg,Épicerie,unknown
0002000002688,Préparation bio de miel & gelée royale 8%,3.54,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/2688/2.400.jpg,Épicerie,unknown
0002000003012,Taboulé legumes poivron,2.76,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3012/4.400.jpg,Plant based foods and beverages,d
0002000003012,Taboulé legumes poivron,3.12,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3012/4.400.jpg,Plant based foods and beverages,d
0002000003012,Taboulé legumes poivron,2.41,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3012/4.400.jpg,Plant based foods and beverages,d
0002000003173,Sans gluten sarrasin,2.38,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3173/3.400.jpg,Épicerie,unknown
0002000003173,Sans gluten sarrasin,2.56,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3173/3.400.jpg,Épicerie,unknown
0002000003173,Sans gluten sarrasin,2.8,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3173/3.400.jpg,Épicerie,unknown
0002000003197,Véritable Andouille de Guémené,2.52,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3197/2.400.jpg,Meats and their products,e
0002000003197,Véritable Andouille de Guémené,2.63,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3197/2.400.jpg,Meats and their products,e
0002000003197,Véritable Andouille de Guémené,2.54,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3197/2.400.jpg,Meats and their products,e
0002000003395,Black & White Crispbread Sticks,3.3,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3395/1.400.jpg,Épicerie,unknown
0002000003395,Black & White Crispbread Sticks,2.96,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3395/1.400.jpg,Épicerie,unknown
0002000003395,Black & White Crispbread Sticks,2.59,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3395/1.400.jpg,Épicerie,unknown
0002000003555,Ruby breakfast,2.53,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3555/2.400.jpg,Beverages,e
0002000003555,Ruby breakfast,2.86,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3555/2.400.jpg,Beverages,e
0002000003555,Ruby breakfast,3.18,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/3555/2.400.jpg,Beverages,e
0002000004316,Pate a tartiner,3.35,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/4316/2.400.jpg,Épicerie,unknown
0002000004316,Pate a tartiner,3.4,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/4316/2.400.jpg,Épicerie,unknown
0002000004316,Pate a tartiner,2.38,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/4316/2.400.jpg,Épicerie,unknown
0002000005078,Confiture de fraise,2.54,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5078/1.400.jpg,Plant based foods and beverages,d
0002000005078,Confiture de fraise,3.12,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5078/1.400.jpg,Plant based foods and beverages,d
0002000005078,Confiture de fraise,2.8,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5078/1.400.jpg,Plant based foods and beverages,d
0002000005641,Steak hache facon bouchere 5% de matiere grase,2.52,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5641/2.400.jpg,Meats and their products,unknown
0002000005641,Steak hache facon bouchere 5% de matiere grase,3.32,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5641/2.400.jpg,Meats and their products,unknown
0002000005641,Steak hache facon bouchere 5% de matiere grase,3.11,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5641/2.400.jpg,Meats and their products,unknown
0002000005801,Carotina,3.18,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5801/2.400.jpg,Épicerie,unknown
0002000005801,Carotina,3.35,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5801/2.400.jpg,Épicerie,unknown
0002000005801,Carotina,3.03,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5801/2.400.jpg,Épicerie,unknown
0002000005924,Sablés  chocolat au lait,3.64,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5924/3.400.jpg,Épicerie,unknown
0002000005924,Sablés  chocolat au lait,4.07,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5924/3.400.jpg,Épicerie,unknown
0002000005924,Sablés  chocolat au lait,3.16,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/5924/3.400.jpg,Épicerie,unknown
0002000006266,Filet de merlu blanc meunière,2.51,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/6266/2.400.jpg,Seafood,a
0002000006266,Filet de merlu blanc meunière,3.04,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/6266/2.400.jpg,Seafood,a
0002000006266,Filet de merlu blanc meunière,3.04,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/6266/2.400.jpg,Seafood,a
0002000008390,Acras de morue,2.34,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8390/3.400.jpg,Seafood,e
0002000008390,Acras de morue,3.37,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8390/3.400.jpg,Seafood,e
0002000008390,Acras de morue,2.97,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8390/3.400.jpg,Seafood,e
0002000008536,Panettone,2.4,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8536/3.400.jpg,Snacks,e
0002000008536,Panettone,2.45,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8536/3.400.jpg,Snacks,e
0002000008536,Panettone,3.4,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8536/3.400.jpg,Snacks,e
0002000008895,Bledina haricots verts,2.68,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8895/2.400.jpg,Épicerie,unknown
0002000008895,Bledina haricots verts,2.6,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8895/2.400.jpg,Épicerie,unknown
0002000008895,Bledina haricots verts,2.83,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/8895/2.400.jpg,Épicerie,unknown
0002000009335,Freedent fraise,3.41,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/9335/2.400.jpg,Épicerie,unknown
0002000009335,Freedent fraise,2.54,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/9335/2.400.jpg,Épicerie,unknown
0002000009335,Freedent fraise,2.53,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/000/9335/2.400.jpg,Épicerie,unknown
0002000010775,Escalope soja et blé,3.31,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/0775/2.400.jpg,Meat alternatives,b
0002000010775,Escalope soja et blé,3.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/0775/2.400.jpg,Meat alternatives,b
0002000010775,Escalope soja et blé,2.94,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/0775/2.400.jpg,Meat alternatives,b
0002000012151,Truite fumée,3.41,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2151/2.400.jpg,Seafood,e
0002000012151,Truite fumée,2.51,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2151/2.400.jpg,Seafood,e
0002000012151,Truite fumée,2.37,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2151/2.400.jpg,Seafood,e
0002000012267,Goute de bouillon Marocain,3.43,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2267/2.400.jpg,Épicerie,unknown
0002000012267,Goute de bouillon Marocain,2.59,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2267/2.400.jpg,Épicerie,unknown
0002000012267,Goute de bouillon Marocain,3.33,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2267/2.400.jpg,Épicerie,unknown
0002000012557,Salade poulet caesar,7.82,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2557/2.400.jpg,Meats and their products,e
0002000012557,Salade poulet caesar,9.05,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2557/2.400.jpg,Meats and their products,e
0002000012557,Salade poulet caesar,9.31,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2557/2.400.jpg,Meats and their products,e
0002000012847,Granola Nutty by nature,3.22,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2847/3.400.jpg,Épicerie,unknown
0002000012847,Granola Nutty by nature,2.44,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2847/3.400.jpg,Épicerie,unknown
0002000012847,Granola Nutty by nature,3.31,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/2847/3.400.jpg,Épicerie,unknown
0002000013042,Gerlinéa douceur de céréales cacao soja blé,2.85,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3042/2.400.jpg,Épicerie,unknown
0002000013042,Gerlinéa douceur de céréales cacao soja blé,3.07,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3042/2.400.jpg,Épicerie,unknown
0002000013042,Gerlinéa douceur de céréales cacao soja blé,2.47,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3042/2.400.jpg,Épicerie,unknown
0002000013363,Grandes galettes au beurre,3.1,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3363/3.400.jpg,Épicerie,unknown
0002000013363,Grandes galettes au beurre,3.38,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3363/3.400.jpg,Épicerie,unknown
0002000013363,Grandes galettes au beurre,2.89,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/3363/3.400.jpg,Épicerie,unknown
0002000014391,Caillé nature,3.18,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/4391/2.400.jpg,Épicerie,unknown
0002000014391,Caillé nature,2.75,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/4391/2.400.jpg,Épicerie,unknown
0002000014391,Caillé nature,2.95,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/4391/2.400.jpg,Épicerie,unknown
0002000015886,Le nature,3.14,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/5886/2.400.jpg,Épicerie,unknown
0002000015886,Le nature,3.13,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/5886/2.400.jpg,Épicerie,unknown
0002000015886,Le nature,3.27,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/5886/2.400.jpg,Épicerie,unknown
0002000018306,Petits cookies tartinés,2.94,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/8306/2.400.jpg,Épicerie,unknown
0002000018306,Petits cookies tartinés,2.38,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/8306/2.400.jpg,Épicerie,unknown
0002000018306,Petits cookies tartinés,2.87,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/8306/2.400.jpg,Épicerie,unknown
0002000019655,Muesli superfruit,2.45,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/9655/2.400.jpg,Épicerie,unknown
0002000019655,Muesli superfruit,2.91,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/9655/2.400.jpg,Épicerie,unknown
0002000019655,Muesli superfruit,3.18,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/200/001/9655/2.400.jpg,Épicerie,unknown
0002150018386,Rôti de poulet aux pommes,6.98,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/215/001/8386/1.400.jpg,Épicerie,unknown
0002150018386,Rôti de poulet aux pommes,8.04,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/215/001/8386/1.400.jpg,Épicerie,unknown
0002150018386,Rôti de poulet aux pommes,7.86,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/215/001/8386/1.400.jpg,Épicerie,unknown
0002200001221,big choco,3.38,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/220/000/1221/1.400.jpg,Épicerie,unknown
0002200001221,big choco,2.38,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/220/000/1221/1.400.jpg,Épicerie,unknown
0002200001221,big choco,3.43,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/220/000/1221/1.400.jpg,Épicerie,unknown
0002806600002,Infusion du soir decontractante Tailleur de pierre,2.49,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/280/660/0002/1.400.jpg,Beverages and beverages preparations,unknown
0002806600002,Infusion du soir decontractante Tailleur de pierre,2.97,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/280/660/0002/1.400.jpg,Beverages and beverages preparations,unknown
0002806600002,Infusion du soir decontractante Tailleur de pierre,2.46,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/280/660/0002/1.400.jpg,Beverages and beverages preparations,unknown
0003004032145,Chinois Nature Décongelé,3.41,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/300/403/2145/2.400.jpg,Snacks,e
0003004032145,Chinois Nature Décongelé,2.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/300/403/2145/2.400.jpg,Snacks,e
0003004032145,Chinois Nature Décongelé,3.11,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/300/403/2145/2.400.jpg,Snacks,e
0003413052826,Gnocchi pomme de terre,3.04,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/341/305/2826/4.400.jpg,Plant based foods and beverages,c
0003413052826,Gnocchi pomme de terre,2.9,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/341/305/2826/4.400.jpg,Plant based foods and beverages,c
0003413052826,Gnocchi pomme de terre,2.54,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/341/305/2826/4.400.jpg,Plant based foods and beverages,c
0004272000089,purée déshydraté Mousline,3.43,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/427/200/0089/1.400.jpg,Épicerie,unknown
0004272000089,purée déshydraté Mousline,2.94,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/427/200/0089/1.400.jpg,Épicerie,unknown
0004272000089,purée déshydraté Mousline,2.54,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/427/200/0089/1.400.jpg,Épicerie,unknown
0005800698280,Kartoffelsalat,2.87,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/580/069/8280/1.400.jpg,Meals,unknown
0005800698280,Kartoffelsalat,2.34,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/580/069/8280/1.400.jpg,Meals,unknown
0005800698280,Kartoffelsalat,2.83,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/580/069/8280/1.400.jpg,Meals,unknown
0006100008441,White Tiger Garnelen Provence,2.6,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/610/000/8441/1.400.jpg,Seafood,unknown
0006100008441,White Tiger Garnelen Provence,2.76,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/610/000/8441/1.400.jpg,Seafood,unknown
0006100008441,White Tiger Garnelen Provence,3.09,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/610/000/8441/1.400.jpg,Seafood,unknown
0006345049070,Jambonneau à l’os,0.6,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/000/634/504/9070/2.400.jpg,Charcuteries cuites,d
